neighborhood,area,rooms,age,parking,price
مرزداران,150,2,0,1,15875281711
مرزداران,150,2,5,0,14760801723
مرزداران,150,2,5,1,15634875351
مرزداران,150,2,10,0,14254049076
مرزداران,150,2,10,1,15002439007
مرزداران,150,2,15,0,13732671349
مرزداران,150,2,15,1,14381703061
مرزداران,150,2,20,0,12699625238
مرزداران,150,2,20,1,13566479098
مرزداران,150,2,25,0,12545584911
مرزداران,150,2,25,1,13117533512
مرزداران,150,3,0,0,15562461295
مرزداران,150,3,0,1,16411750235
مرزداران,150,3,5,0,14913358987
مرزداران,150,3,5,1,15632204139
مرزداران,150,3,10,0,14740345077
مرزداران,150,3,10,1,15041812051
مرزداران,150,3,15,0,14114793946
مرزداران,150,3,15,1,14569452093
مرزداران,150,3,20,0,13241077876
مرزداران,150,3,20,1,13959924242
مرزداران,150,3,25,0,12989978600
مرزداران,150,3,25,1,13359712107
مرزداران,150,4,0,0,16374543313
مرزداران,150,4,0,1,17173123183
مرزداران,150,4,5,0,15738732156
مرزداران,150,4,5,1,16489786352
مرزداران,150,4,10,0,15164676379
مرزداران,150,4,10,1,15834698412
مرزداران,150,4,15,0,14653739322
مرزداران,150,4,15,1,15189430078
مرزداران,150,4,20,0,13855879266
مرزداران,150,4,20,1,14384205888
مرزداران,150,4,25,0,13237349703
مرزداران,150,4,25,1,13771491408
مرزداران,150,5,0,0,17022009528
مرزداران,150,5,0,1,17439808493
مرزداران,150,5,5,0,16071429454
مرزداران,150,5,5,1,16878745631
مرزداران,150,5,10,0,15257838954
مرزداران,150,5,10,1,16025875214
مرزداران,150,5,15,0,14969030593
مرزداران,150,5,15,1,15576351341
مرزداران,150,5,20,0,14404997105
مرزداران,150,5,20,1,15071329765
مرزداران,150,5,25,0,13479874420
مرزداران,150,5,25,1,14620230206
مرزداران,160,1,0,0,15818515755
مرزداران,160,1,0,1,16639883992
مرزداران,160,1,5,0,15362931326
مرزداران,160,1,5,1,15884287007
مرزداران,160,1,10,0,14702046716
مرزداران,160,1,10,1,15057997476
مرزداران,160,1,15,0,13934846728
مرزداران,160,1,15,1,14473175541
مرزداران,160,1,20,0,13100716876
مرزداران,160,1,20,1,14105232491
مرزداران,160,1,25,0,12689377909
مرزداران,160,1,25,1,13536092701
مرزداران,160,2,0,0,16186452958
مرزداران,160,2,0,1,16954628056
مرزداران,160,2,5,0,15694576090
مرزداران,160,2,5,1,16493788050
مرزداران,160,2,10,0,15265262721
مرزداران,160,2,10,1,15813961629
مرزداران,160,2,15,0,14169898274
مرزداران,160,2,15,1,14812229151
مرزداران,160,2,20,0,13692818603
مرزداران,160,2,20,1,14452642545
مرزداران,160,2,25,0,13416849092
مرزداران,160,2,25,1,13877037689
مرزداران,160,3,0,0,16903721172
مرزداران,160,3,0,1,17560017362
مرزداران,160,3,5,0,16303950597
مرزداران,160,3,5,1,16965249374
مرزداران,160,3,10,0,15518094748
مرزداران,160,3,10,1,16406900422
مرزداران,160,3,15,0,15052574285
مرزداران,160,3,15,1,15531444254
مرزداران,160,3,20,0,14234038297
مرزداران,160,3,20,1,15119146307
مرزداران,160,3,25,0,13515045416
مرزداران,160,3,25,1,14576517171
مرزداران,160,4,0,0,17084228726
مرزداران,160,4,0,1,17714841662
مرزداران,160,4,5,0,16617375676
مرزداران,160,4,5,1,17300366894
مرزداران,160,4,10,0,15869209722
مرزداران,160,4,10,1,16818863943
مرزداران,160,4,15,0,15520157638
مرزداران,160,4,15,1,16302496084
مرزداران,160,4,20,0,14683028481
مرزداران,160,4,20,1,15434257129
مرزداران,160,4,25,0,14139311830
مرزداران,160,4,25,1,14975081209
مرزداران,160,5,0,0,17476050035
مرزداران,160,5,0,1,18340737938
مرزداران,160,5,5,0,17277434647
مرزداران,160,5,5,1,17800420457
مرزداران,160,5,10,0,16463229707
مرزداران,160,5,10,1,17469130687
مرزداران,160,5,15,0,16127306891
مرزداران,160,5,15,1,16325895184
مرزداران,160,5,20,0,15112838192
مرزداران,160,5,20,1,16096902473
مرزداران,160,5,25,0,14960165822
مرزداران,160,5,25,1,15334438931
مرزداران,170,1,0,0,16377686799
مرزداران,170,1,0,1,17647953481
مرزداران,170,1,5,0,16168693693
مرزداران,170,1,5,1,16556040849
مرزداران,170,1,10,0,15389976525
مرزداران,170,1,10,1,16445245433
مرزداران,170,1,15,0,14769445639
مرزداران,170,1,15,1,15550682776
مرزداران,170,1,20,0,14348110612
مرزداران,170,1,20,1,15215081928
مرزداران,170,1,25,0,13644949358
مرزداران,170,1,25,1,14089972984
مرزداران,170,2,0,0,16855091295
مرزداران,170,2,0,1,17589496918
مرزداران,170,2,5,0,16303067602
مرزداران,170,2,5,1,17074642873
مرزداران,170,2,10,0,15865252972
مرزداران,170,2,10,1,16948756250
مرزداران,170,2,15,0,15332375468
مرزداران,170,2,15,1,16309257108
مرزداران,170,2,20,0,14903375343
مرزداران,170,2,20,1,15197259902
مرزداران,170,2,25,0,13862784873
مرزداران,170,2,25,1,14661038420
مرزداران,170,3,0,0,17878479598
مرزداران,170,3,0,1,18314131596
مرزداران,170,3,5,0,17238929725
مرزداران,170,3,5,1,17681212776
مرزداران,170,3,10,0,16591281702
مرزداران,170,3,10,1,16934856458
مرزداران,170,3,15,0,15832139947
مرزداران,170,3,15,1,16746033183
مرزداران,170,3,20,0,15038709828
مرزداران,170,3,20,1,16100594474
مرزداران,170,3,25,0,14700364809
مرزداران,170,3,25,1,15196992314
مرزداران,170,4,0,0,18117133155
مرزداران,170,4,0,1,18641648052
مرزداران,170,4,5,0,17683325324
مرزداران,170,4,5,1,18057429267
مرزداران,170,4,10,0,16700385970
مرزداران,170,4,10,1,17534451767
مرزداران,170,4,15,0,16377727759
مرزداران,170,4,15,1,17125465404
مرزداران,170,4,20,0,15808469492
مرزداران,170,4,20,1,16590364097
مرزداران,170,4,25,0,14875983984
مرزداران,170,4,25,1,15697390815
مرزداران,170,5,0,0,18427634072
مرزداران,170,5,0,1,19060486275
مرزداران,170,5,5,0,17871746961
مرزداران,170,5,5,1,18471077415
مرزداران,170,5,10,0,17412840214
مرزداران,170,5,10,1,18045394327
مرزداران,170,5,15,0,16824756898
مرزداران,170,5,15,1,17252626772
مرزداران,170,5,20,0,16503632783
مرزداران,170,5,20,1,17216569125
مرزداران,170,5,25,0,15588805975
مرزداران,170,5,25,1,16112446512
مرزداران,180,1,0,0,17715644058
مرزداران,180,1,0,1,18087490915
مرزداران,180,1,5,0,16872842028
مرزداران,180,1,5,1,17462482455
مرزداران,180,1,10,0,16566127741
مرزداران,180,1,10,1,16803737539
مرزداران,180,1,15,0,16088868849
مرزداران,180,1,15,1,16223253316
مرزداران,180,1,20,0,15186279797
مرزداران,180,1,20,1,16057080887
مرزداران,180,1,25,0,14642371739
مرزداران,180,1,25,1,15536720364
مرزداران,180,2,0,0,17889187162
مرزداران,180,2,0,1,18934787568
مرزداران,180,2,5,0,17539475040
مرزداران,180,2,5,1,18302654527
مرزداران,180,2,10,0,16642723656
مرزداران,180,2,10,1,17608952843
مرزداران,180,2,15,0,16156235935
مرزداران,180,2,15,1,17057222833
مرزداران,180,2,20,0,15616168801
مرزداران,180,2,20,1,16139170006
مرزداران,180,2,25,0,14965080773
مرزداران,180,2,25,1,15933480518
مرزداران,180,3,0,0,18422282517
مرزداران,180,3,0,1,19331813317
مرزداران,180,3,5,0,18199501295
مرزداران,180,3,5,1,18600291178
مرزداران,180,3,10,0,17604136833
مرزداران,180,3,10,1,18312322711
مرزداران,180,3,15,0,16833677425
مرزداران,180,3,15,1,17701921565
مرزداران,180,3,20,0,16439441129
مرزداران,180,3,20,1,16937909487
مرزداران,180,3,25,0,15647564975
مرزداران,180,3,25,1,16339227736
مرزداران,180,4,0,0,19198059848
مرزداران,180,4,0,1,19719395005
مرزداران,180,4,5,0,18322366109
مرزداران,180,4,5,1,19346451744
مرزداران,180,4,10,0,17708171339
مرزداران,180,4,10,1,18734057241
مرزداران,180,4,15,0,17584778335
مرزداران,180,4,15,1,18184772176
مرزداران,180,4,20,0,16615103509
مرزداران,180,4,20,1,17543140937
مرزداران,180,4,25,0,16023891903
مرزداران,180,4,25,1,16720931408
مرزداران,180,5,0,0,19889508008
مرزداران,180,5,0,1,20193514035
مرزداران,180,5,5,0,18990299861
مرزداران,180,5,5,1,19637342042
مرزداران,180,5,10,0,18346151330
مرزداران,180,5,10,1,19380204003
مرزداران,180,5,15,0,17830585090
مرزداران,180,5,15,1,18565867237
مرزداران,180,5,20,0,17259725607
مرزداران,180,5,20,1,17780038767
مرزداران,180,5,25,0,16424618779
مرزداران,180,5,25,1,17141096096
مرزداران,190,1,0,0,18525559771
مرزداران,190,1,0,1,19369268764
مرزداران,190,1,5,0,17726710155
مرزداران,190,1,5,1,18385291659
مرزداران,190,1,10,0,17068360153
مرزداران,190,1,10,1,18049907359
مرزداران,190,1,15,0,16733410333
مرزداران,190,1,15,1,17229280070
مرزداران,190,1,20,0,16111085145
مرزداران,190,1,20,1,16925208705
مرزداران,190,1,25,0,15646783455
مرزداران,190,1,25,1,16548760134
مرزداران,190,2,0,0,18754653404
مرزداران,190,2,0,1,19583061480
مرزداران,190,2,5,0,18528867228
مرزداران,190,2,5,1,19068761881
مرزداران,190,2,10,0,17728370636
مرزداران,190,2,10,1,18555263980
مرزداران,190,2,15,0,17527902729
مرزداران,190,2,15,1,17791337031
مرزداران,190,2,20,0,16911292847
مرزداران,190,2,20,1,17053712178
مرزداران,190,2,25,0,16229812045
مرزداران,190,2,25,1,16928371596
مرزداران,190,3,0,0,19335580643
مرزداران,190,3,0,1,20446351654
مرزداران,190,3,5,0,18708202773
مرزداران,190,3,5,1,19451133082
مرزداران,190,3,10,0,18439435723
مرزداران,190,3,10,1,18896567871
مرزداران,190,3,15,0,17619974837
مرزداران,190,3,15,1,18715754143
مرزداران,190,3,20,0,16974879290
مرزداران,190,3,20,1,17829309653
مرزداران,190,3,25,0,16602741614
مرزداران,190,3,25,1,17448899594
مرزداران,190,4,0,0,19775459201
مرزداران,190,4,0,1,20799462555
مرزداران,190,4,5,0,19471721235
مرزداران,190,4,5,1,20276084013
مرزداران,190,4,10,0,18580627272
مرزداران,190,4,10,1,19317050343
مرزداران,190,4,15,0,18179103479
مرزداران,190,4,15,1,18833043086
مرزداران,190,4,20,0,17727188094
مرزداران,190,4,20,1,18229212804
مرزداران,190,4,25,0,17068075075
مرزداران,190,4,25,1,17483071396
مرزداران,190,5,0,0,20562306148
مرزداران,190,5,0,1,21062938131
مرزداران,190,5,5,0,20112433255
مرزداران,190,5,5,1,20485227330
مرزداران,190,5,10,0,19444837194
مرزداران,190,5,10,1,19947075482
مرزداران,190,5,15,0,18827429820
مرزداران,190,5,15,1,19298180106
مرزداران,190,5,20,0,18413516102
مرزداران,190,5,20,1,18843419876
مرزداران,190,5,25,0,17665929643
مرزداران,190,5,25,1,18397907767
مرزداران,200,1,0,0,19577381774
مرزداران,200,1,0,1,20010462757
مرزداران,200,1,5,0,19149500557
مرزداران,200,1,5,1,19335990434
مرزداران,200,1,10,0,18193954248
مرزداران,200,1,10,1,19024882283
مرزداران,200,1,15,0,17421424788
مرزداران,200,1,15,1,18113028330
مرزداران,200,1,20,0,17063546494
مرزداران,200,1,20,1,17727881814
مرزداران,200,1,25,0,16496853435
مرزداران,200,1,25,1,17390121480
مرزداران,200,2,0,0,20163851464
مرزداران,200,2,0,1,20912340224
مرزداران,200,2,5,0,19156816751
مرزداران,200,2,5,1,20349495638
مرزداران,200,2,10,0,18743839950
مرزداران,200,2,10,1,19269488125
مرزداران,200,2,15,0,18180894065
مرزداران,200,2,15,1,19147750663
مرزداران,200,2,20,0,17758176225
مرزداران,200,2,20,1,18008544479
مرزداران,200,2,25,0,16741212692
مرزداران,200,2,25,1,17660545198
مرزداران,200,3,0,0,20394733912
مرزداران,200,3,0,1,21107331581
مرزداران,200,3,5,0,20118697390
مرزداران,200,3,5,1,20787688873
مرزداران,200,3,10,0,19575054606
مرزداران,200,3,10,1,20028266023
مرزداران,200,3,15,0,18602297353
مرزداران,200,3,15,1,19270412146
مرزداران,200,3,20,0,18210630732
مرزداران,200,3,20,1,18504480151
مرزداران,200,3,25,0,17247074465
مرزداران,200,3,25,1,17960082109
مرزداران,200,4,0,0,21119737510
مرزداران,200,4,0,1,21534924947
مرزداران,200,4,5,0,20501385057
مرزداران,200,4,5,1,21188162856
مرزداران,200,4,10,0,19581113637
مرزداران,200,4,10,1,20638087103
مرزداران,200,4,15,0,19171888727
مرزداران,200,4,15,1,19752416176
مرزداران,200,4,20,0,18544254847
مرزداران,200,4,20,1,19376595733
مرزداران,200,4,25,0,18030128439
مرزداران,200,4,25,1,18850649760
مرزداران,200,5,0,0,21284719077
مرزداران,200,5,0,1,22198403231
مرزداران,200,5,5,0,21183759200
مرزداران,200,5,5,1,21606277435
مرزداران,200,5,10,0,20032151168
مرزداران,200,5,10,1,21008947433
مرزداران,200,5,15,0,19551206645
مرزداران,200,5,15,1,20330669787
مرزداران,200,5,20,0,19121742628
مرزداران,200,5,20,1,19723355684
مرزداران,200,5,25,0,18788734060
مرزداران,200,5,25,1,19294222284
مرزداران,210,1,0,0,20242259648
مرزداران,210,1,0,1,21306142081
مرزداران,210,1,5,0,19595902611
مرزداران,210,1,5,1,20580212182
مرزداران,210,1,10,0,19102047223
مرزداران,210,1,10,1,20169398442
مرزداران,210,1,15,0,18901961811
مرزداران,210,1,15,1,19134811261
مرزداران,210,1,20,0,17979583866
مرزداران,210,1,20,1,19007354969
مرزداران,210,1,25,0,17554895807
مرزداران,210,1,25,1,17941124830
مرزداران,210,2,0,0,21031458646
مرزداران,210,2,0,1,21577237726
مرزداران,210,2,5,0,20289507007
مرزداران,210,2,5,1,20757437605
مرزداران,210,2,10,0,19944360978
مرزداران,210,2,10,1,20606253864
مرزداران,210,2,15,0,18963150866
مرزداران,210,2,15,1,19788150156
مرزداران,210,2,20,0,18393275623
مرزداران,210,2,20,1,19179754543
مرزداران,210,2,25,0,17736713326
مرزداران,210,2,25,1,18599303032
مرزداران,210,3,0,0,21340997102
مرزداران,210,3,0,1,22236250260
مرزداران,210,3,5,0,20679183222
مرزداران,210,3,5,1,21822292203
مرزداران,210,3,10,0,20037569536
مرزداران,210,3,10,1,20841657306
مرزداران,210,3,15,0,19770810577
مرزداران,210,3,15,1,20386512898
مرزداران,210,3,20,0,19102763797
مرزداران,210,3,20,1,19574432272
مرزداران,210,3,25,0,18572544938
مرزداران,210,3,25,1,19157550350
مرزداران,210,4,0,0,21957063680
مرزداران,210,4,0,1,22474839202
مرزداران,210,4,5,0,21367220644
مرزداران,210,4,5,1,21760718913
مرزداران,210,4,10,0,20815703863
مرزداران,210,4,10,1,21509116930
مرزداران,210,4,15,0,19868897761
مرزداران,210,4,15,1,20797842105
مرزداران,210,4,20,0,19628933627
مرزداران,210,4,20,1,20332992851
مرزداران,210,4,25,0,19235602771
مرزداران,210,4,25,1,19551341073
مرزداران,210,5,0,0,22220426829
مرزداران,210,5,0,1,23021554678
مرزداران,210,5,5,0,21970823987
مرزداران,210,5,5,1,22262401038
مرزداران,210,5,10,0,21186563917
مرزداران,210,5,10,1,22008904042
مرزداران,210,5,15,0,20790117310
مرزداران,210,5,15,1,21318141919
مرزداران,210,5,20,0,19902697566
مرزداران,210,5,20,1,21011734832
مرزداران,210,5,25,0,19181155447
مرزداران,210,5,25,1,20357586835
مرزداران,220,1,0,0,21492968916
مرزداران,220,1,0,1,22036743065
مرزداران,220,1,5,0,21005664541
مرزداران,220,1,5,1,21378423363
مرزداران,220,1,10,0,19974394441
مرزداران,220,1,10,1,21171875159
مرزداران,220,1,15,0,19518978902
مرزداران,220,1,15,1,20574578136
مرزداران,220,1,20,0,19202063182
مرزداران,220,1,20,1,19915222634
مرزداران,220,1,25,0,18689230376
مرزداران,220,1,25,1,19316982473
مرزداران,220,2,0,0,21629031972
مرزداران,220,2,0,1,22876338509
مرزداران,220,2,5,0,21414643532
مرزداران,220,2,5,1,22046627687
مرزداران,220,2,10,0,20489560586
مرزداران,220,2,10,1,21328430863
مرزداران,220,2,15,0,20192423895
مرزداران,220,2,15,1,20745781542
مرزداران,220,2,20,0,19322842219
مرزداران,220,2,20,1,20469346828
مرزداران,220,2,25,0,18895813606
مرزداران,220,2,25,1,19457692647
مرزداران,220,3,0,0,22665811888
مرزداران,220,3,0,1,22987934023
مرزداران,220,3,5,0,21803767724
مرزداران,220,3,5,1,22213982934
مرزداران,220,3,10,0,21235388843
مرزداران,220,3,10,1,21613557298
مرزداران,220,3,15,0,20338278982
مرزداران,220,3,15,1,21509478064
مرزداران,220,3,20,0,19960279114
مرزداران,220,3,20,1,20467897016
مرزداران,220,3,25,0,19199257268
مرزداران,220,3,25,1,20026231687
مرزداران,220,4,0,0,22785943510
مرزداران,220,4,0,1,23875650388
مرزداران,220,4,5,0,22385372584
مرزداران,220,4,5,1,23005250910
مرزداران,220,4,10,0,21423885123
مرزداران,220,4,10,1,22683849806
مرزداران,220,4,15,0,21020780015
مرزداران,220,4,15,1,22072831188
مرزداران,220,4,20,0,20765509854
مرزداران,220,4,20,1,21215325008
مرزداران,220,4,25,0,20177019524
مرزداران,220,4,25,1,20421716137
مرزداران,220,5,0,0,23352999972
مرزداران,220,5,0,1,23836923021
مرزداران,220,5,5,0,22896959146
مرزداران,220,5,5,1,23753551828
مرزداران,220,5,10,0,22148759464
مرزداران,220,5,10,1,22827092231
مرزداران,220,5,15,0,21582588685
مرزداران,220,5,15,1,22589406703
مرزداران,220,5,20,0,20846978333
مرزداران,220,5,20,1,21954592707
مرزداران,220,5,25,0,20404016501
مرزداران,220,5,25,1,21146710710
مرزداران,230,1,0,0,22508751471
مرزداران,230,1,0,1,23249076113
مرزداران,230,1,5,0,21952013199
مرزداران,230,1,5,1,22668269454
مرزداران,230,1,10,0,21067092158
مرزداران,230,1,10,1,21617903242
مرزداران,230,1,15,0,20414319466
مرزداران,230,1,15,1,21199231174
مرزداران,230,1,20,0,19759169096
مرزداران,230,1,20,1,20520347894
مرزداران,230,1,25,0,19522415604
مرزداران,230,1,25,1,20009250339
مرزداران,230,2,0,0,22997834354
مرزداران,230,2,0,1,23530653246
مرزداران,230,2,5,0,22456144444
مرزداران,230,2,5,1,22784285179
مرزداران,230,2,10,0,21508656765
مرزداران,230,2,10,1,22205094551
مرزداران,230,2,15,0,21230263534
مرزداران,230,2,15,1,22012402074
مرزداران,230,2,20,0,20502896881
مرزداران,230,2,20,1,21013131684
مرزداران,230,2,25,0,19850538360
مرزداران,230,2,25,1,20518410622
مرزداران,230,3,0,0,23520039365
مرزداران,230,3,0,1,24263133612
مرزداران,230,3,5,0,22762520365
مرزداران,230,3,5,1,23606996256
مرزداران,230,3,10,0,22163575782
مرزداران,230,3,10,1,22996462722
مرزداران,230,3,15,0,21279632696
مرزداران,230,3,15,1,22452202526
مرزداران,230,3,20,0,21194978989
مرزداران,230,3,20,1,21748802101
مرزداران,230,3,25,0,20360371312
مرزداران,230,3,25,1,21348180567
مرزداران,230,4,0,0,23799426096
مرزداران,230,4,0,1,24343316096
مرزداران,230,4,5,0,23394580663
مرزداران,230,4,5,1,23965841414
مرزداران,230,4,10,0,22780682485
مرزداران,230,4,10,1,23186028385
مرزداران,230,4,15,0,22098301259
مرزداران,230,4,15,1,22930607438
مرزداران,230,4,20,0,21363743537
مرزداران,230,4,20,1,21860860938
مرزداران,230,4,25,0,20996286660
مرزداران,230,4,25,1,21420600239
مرزداران,230,5,0,0,24342822268
مرزداران,230,5,0,1,24815886851
مرزداران,230,5,5,0,23644066384
مرزداران,230,5,5,1,24658910266
مرزداران,230,5,10,0,23147846655
مرزداران,230,5,10,1,23589609304
مرزداران,230,5,15,0,22532802104
مرزداران,230,5,15,1,22970593126
مرزداران,230,5,20,0,21702874886
مرزداران,230,5,20,1,22753235209
مرزداران,230,5,25,0,21611897668
مرزداران,230,5,25,1,21848146524
مرزداران,240,1,0,0,23183512177
مرزداران,240,1,0,1,23887855012
مرزداران,240,1,5,0,22808811115
مرزداران,240,1,5,1,23386006647
مرزداران,240,1,10,0,22307353737
مرزداران,240,1,10,1,22705688188
مرزداران,240,1,15,0,21771448413
مرزداران,240,1,15,1,22026143913
مرزداران,240,1,20,0,20931456715
مرزداران,240,1,20,1,21500206159
مرزداران,240,1,25,0,20545258564
مرزداران,240,1,25,1,21073175532
مرزداران,240,2,0,0,23746804460
مرزداران,240,2,0,1,24773824576
مرزداران,240,2,5,0,23181296960
مرزداران,240,2,5,1,23950769958
مرزداران,240,2,10,0,22375294530
مرزداران,240,2,10,1,23539366385
مرزداران,240,2,15,0,22220242802
مرزداران,240,2,15,1,22946368081
مرزداران,240,2,20,0,21285871124
مرزداران,240,2,20,1,22090832586
مرزداران,240,2,25,0,20748054651
مرزداران,240,2,25,1,21648435104
مرزداران,240,3,0,0,24226895576
مرزداران,240,3,0,1,24714481179
مرزداران,240,3,5,0,23583687653
مرزداران,240,3,5,1,24689742473
مرزداران,240,3,10,0,23174742114
مرزداران,240,3,10,1,23702959729
مرزداران,240,3,15,0,22794005815
مرزداران,240,3,15,1,23328046627
مرزداران,240,3,20,0,22110044239
مرزداران,240,3,20,1,22350080913
مرزداران,240,3,25,0,21199110222
مرزداران,240,3,25,1,22015129563
مرزداران,240,4,0,0,24510892960
مرزداران,240,4,0,1,25317864634
مرزداران,240,4,5,0,24081418695
مرزداران,240,4,5,1,24782550302
مرزداران,240,4,10,0,23589123737
مرزداران,240,4,10,1,24311629946
مرزداران,240,4,15,0,23275341436
مرزداران,240,4,15,1,23713765061
مرزداران,240,4,20,0,22225522152
مرزداران,240,4,20,1,22935541037
مرزداران,240,4,25,0,21653903172
مرزداران,240,4,25,1,22231493685
مرزداران,240,5,0,0,25582323894
مرزداران,240,5,0,1,25830199537
مرزداران,240,5,5,0,24412409758
مرزداران,240,5,5,1,25461541873
مرزداران,240,5,10,0,24155038548
مرزداران,240,5,10,1,24608263368
مرزداران,240,5,15,0,23368938361
مرزداران,240,5,15,1,24134029464
مرزداران,240,5,20,0,22844409031
مرزداران,240,5,20,1,23656734412
مرزداران,240,5,25,0,22015292239
مرزداران,240,5,25,1,23151763424
مرزداران,250,1,0,0,24540047564
مرزداران,250,1,0,1,24956654863
مرزداران,250,1,5,0,23524624003
مرزداران,250,1,5,1,24364588326
مرزداران,250,1,10,0,23145956340
مرزداران,250,1,10,1,23964774578
مرزداران,250,1,15,0,22233287369
مرزداران,250,1,15,1,23195346017
مرزداران,250,1,20,0,22063178995
مرزداران,250,1,20,1,22456131215
مرزداران,250,1,25,0,21058474045
مرزداران,250,1,25,1,21999510242
مرزداران,250,2,0,0,24829890564
مرزداران,250,2,0,1,25189599657
مرزداران,250,2,5,0,24218158724
مرزداران,250,2,5,1,25080111289
مرزداران,250,2,10,0,23755221279
مرزداران,250,2,10,1,24032426758
مرزداران,250,2,15,0,22698553670
مرزداران,250,2,15,1,23522418692
مرزداران,250,2,20,0,22381590699
مرزداران,250,2,20,1,22999075716
مرزداران,250,2,25,0,21908469026
مرزداران,250,2,25,1,22482800269
مرزداران,250,3,0,0,25304121505
مرزداران,250,3,0,1,25686693949
مرزداران,250,3,5,0,24511822995
مرزداران,250,3,5,1,25299643973
مرزداران,250,3,10,0,24290025327
مرزداران,250,3,10,1,24911727259
مرزداران,250,3,15,0,23737421332
مرزداران,250,3,15,1,24041587870
مرزداران,250,3,20,0,22902601972
مرزداران,250,3,20,1,23388927685
مرزداران,250,3,25,0,22082032151
مرزداران,250,3,25,1,23204810130
مرزداران,250,4,0,0,25812792130
مرزداران,250,4,0,1,26697025851
مرزداران,250,4,5,0,24914795019
مرزداران,250,4,5,1,25791607500
مرزداران,250,4,10,0,24553289213
مرزداران,250,4,10,1,25222405235
مرزداران,250,4,15,0,23858768446
مرزداران,250,4,15,1,24943399781
مرزداران,250,4,20,0,23464670690
مرزداران,250,4,20,1,24175345143
مرزداران,250,4,25,0,22836982742
مرزداران,250,4,25,1,23405312665
مرزداران,250,5,0,0,26299449652
مرزداران,250,5,0,1,26922816654
مرزداران,250,5,5,0,25526332744
مرزداران,250,5,5,1,26546015962
مرزداران,250,5,10,0,24843209462
مرزداران,250,5,10,1,25640462117
مرزداران,250,5,15,0,24495071823
مرزداران,250,5,15,1,24872183339
مرزداران,250,5,20,0,23915630071
مرزداران,250,5,20,1,24806960709
مرزداران,250,5,25,0,23187995702
مرزداران,250,5,25,1,24188309127
مرزداران,260,1,0,0,25451155331
مرزداران,260,1,0,1,26070243396
مرزداران,260,1,5,0,24829237007
مرزداران,260,1,5,1,25186635787
مرزداران,260,1,10,0,23720481326
مرزداران,260,1,10,1,24583590501
مرزداران,260,1,15,0,23149749131
مرزداران,260,1,15,1,23939231952
مرزداران,260,1,20,0,23042284942
مرزداران,260,1,20,1,23641470227
مرزداران,260,1,25,0,22340044541
مرزداران,260,1,25,1,22977830628
مرزداران,260,2,0,0,25588784764
مرزداران,260,2,0,1,26121820395
مرزداران,260,2,5,0,24870204223
مرزداران,260,2,5,1,25915906714
مرزداران,260,2,10,0,24536206516
مرزداران,260,2,10,1,25315935916
مرزداران,260,2,15,0,23909854979
مرزداران,260,2,15,1,24300785073
مرزداران,260,2,20,0,23077834305
مرزداران,260,2,20,1,24235191152
مرزداران,260,2,25,0,22549455453
مرزداران,260,2,25,1,23437019222
مرزداران,260,3,0,0,26143197447
مرزداران,260,3,0,1,27170652190
مرزداران,260,3,5,0,25487544053
مرزداران,260,3,5,1,26234241751
مرزداران,260,3,10,0,24996056515
مرزداران,260,3,10,1,25845605328
مرزداران,260,3,15,0,24452970653
مرزداران,260,3,15,1,25344263747
مرزداران,260,3,20,0,23823894658
مرزداران,260,3,20,1,24715562681
مرزداران,260,3,25,0,22994253469
مرزداران,260,3,25,1,24151167373
مرزداران,260,4,0,0,26520871629
مرزداران,260,4,0,1,27431095656
مرزداران,260,4,5,0,26021223459
مرزداران,260,4,5,1,26626890594
مرزداران,260,4,10,0,25329758896
مرزداران,260,4,10,1,26217672868
مرزداران,260,4,15,0,24754446181
مرزداران,260,4,15,1,25344619150
مرزداران,260,4,20,0,24548801209
مرزداران,260,4,20,1,25086552434
مرزداران,260,4,25,0,23666131007
مرزداران,260,4,25,1,24234955023
مرزداران,260,5,0,0,27460147279
مرزداران,260,5,0,1,28080999301
مرزداران,260,5,5,0,26348932340
مرزداران,260,5,5,1,27483624406
مرزداران,260,5,10,0,26009057089
مرزداران,260,5,10,1,26940717030
مرزداران,260,5,15,0,25478044027
مرزداران,260,5,15,1,26147431640
مرزداران,260,5,20,0,24770809528
مرزداران,260,5,20,1,25242914115
مرزداران,260,5,25,0,23907511864
مرزداران,260,5,25,1,24813383465
مرزداران,270,1,0,0,26422308242
مرزداران,270,1,0,1,26814898714
مرزداران,270,1,5,0,25530534113
مرزداران,270,1,5,1,26001485684
مرزداران,270,1,10,0,24723234878
مرزداران,270,1,10,1,25717784398
مرزداران,270,1,15,0,24401936442
مرزداران,270,1,15,1,25090547132
مرزداران,270,1,20,0,23553403228
مرزداران,270,1,20,1,24208236283
مرزداران,270,1,25,0,23217396568
مرزداران,270,1,25,1,23964649682
مرزداران,270,2,0,0,26838167556
مرزداران,270,2,0,1,27256749359
مرزداران,270,2,5,0,25770001966
مرزداران,270,2,5,1,26781030442
مرزداران,270,2,10,0,25571409770
مرزداران,270,2,10,1,25914314844
مرزداران,270,2,15,0,24623876781
مرزداران,270,2,15,1,25702683846
مرزداران,270,2,20,0,24157089117
مرزداران,270,2,20,1,24932018069
مرزداران,270,2,25,0,23540839266
مرزداران,270,2,25,1,24627551851
مرزداران,270,3,0,0,27297798582
مرزداران,270,3,0,1,28067896910
مرزداران,270,3,5,0,26832300837
مرزداران,270,3,5,1,27357049957
